path,file_mib,triangles,lod_detected,meta_is_readable,meta_mesh_compression,meta_optimize_mesh,meta_import_blend_shapes,meta_add_colliders,meta_generate_secondary_uv,meta_keep_quads,flags,recommendation
Assets/ScifiFacility/Models/structural/walls/wall_04_8x10_c_connector_a.fbx,0.020,20,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/structural/walls/wall_01_connector_corner.fbx,0.025,19,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/structural/floor/floor/floor_06.fbx,0.045,18,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/structural/floor/floor_06.fbx,0.045,18,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/structural/walls/wall_04_10x1_f.fbx,0.026,18,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/structural/walls/wall_04_4x1_f.fbx,0.026,16,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/decal_06.fbx,0.020,16,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/decal_07.fbx,0.020,14,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/structural/ceiling/ceiling_05.fbx,0.020,14,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/Dynamic Decals/Resources/Decal.obj,0.000,12,false,1,0,,0,0,0,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_COMPRESSION_OFF_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/decal_05.fbx,0.019,8,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/structural/rails+scaffolds+stairs/scaffold_04.fbx,0.011,8,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/structural/floor/floor/floor_01_4x4.fbx,0.022,6,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/structural/floor/floor_01_4x4.fbx,0.022,6,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/structural/trims/trim_07.fbx,0.019,4,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/stripes_08.fbx,0.018,4,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/structural/floor/floor/floor_small_4x4.fbx,0.019,2,false,1,2,,1,0,0,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/structural/floor/floor_small_4x4.fbx,0.019,2,false,1,2,,1,0,0,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/_Project/_PROLOGUE_CONTENT/Models/floor_large_8x8.fbx,0.019,2,false,0,0,,0,0,0,0,MESH_COMPRESSION_OFF_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/structural/floor/floor/floor_large_8x8.fbx,0.019,2,false,1,2,,1,0,0,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/stripes_01.fbx,0.018,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/stripes_02.fbx,0.018,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/stripes_04.fbx,0.018,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/stripes_03.fbx,0.018,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/stripes_05.fbx,0.018,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/stripes_06.fbx,0.018,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/stripes_07.fbx,0.018,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/props/details/controlpanels/controlpanel_01.fbx,0.012,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/props/details/controlpanels/controlpanel_06.fbx,0.012,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/props/details/controlpanels/controlpanel_08.fbx,0.012,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/label_01.fbx,0.011,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/label_02.fbx,0.011,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/label_03.fbx,0.011,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/label_04.fbx,0.011,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/label_05.fbx,0.011,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/label_06.fbx,0.011,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/label_07.fbx,0.011,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/label_08.fbx,0.011,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/label_09.fbx,0.011,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/label_10.fbx,0.011,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/label_11.fbx,0.011,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/stripes_icon_01.fbx,0.011,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/stripes_icon_02.fbx,0.011,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/stripes_icon_03.fbx,0.011,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/stripes_icon_04.fbx,0.011,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/stripes_icon_05.fbx,0.011,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/stripes_icon_06.fbx,0.011,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/decal_a2.fbx,0.011,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/decal_a3.fbx,0.011,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/decal_b2.fbx,0.011,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/decal_b3.fbx,0.011,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/decal_x2.fbx,0.011,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
Assets/ScifiFacility/Models/decals/decal_x3.fbx,0.011,2,false,1,2,,1,0,1,0,MESH_READ_WRITE_ENABLED_STATIC_SUSPECT;MESH_BLENDSHAPES_IMPORT_ENABLED_STATIC_SUSPECT,"Fix ModelImporter risk: disable Read/Write, BlendShapes, colliders, or compression-off unless CPU/hero proof exists."
